Date,SP500,Dividend,Earnings,CPI,Rate10Y,RealPrice,RealDiv,RealEarn,CAPE,Year,Payout,DivYield,EarnYield,PE,TRIndex,RealTRIndex
1909-08-01,10.18,0.4267,0.7,9.51,3.85,327.54,13.73,22.52,15.42,1909,0.6095714285714287,0.0419155206286837,0.06876227897838899,14.542857142857143,15.7634430106005,20.653259717358807
1909-09-01,10.19,0.43,0.715,9.61,3.86,324.61,13.7,22.78,15.25,1909,0.6013986013986015,0.042198233562315994,0.07016683022571148,14.251748251748252,15.833988805409726,20.52981274874144
1909-10-01,10.23,0.4333,0.73,9.8,3.87,319.56,13.54,22.8,14.99,1909,0.5935616438356165,0.04235581622678397,0.07135874877810361,14.013698630136988,15.951824345260256,20.281605238973754
1909-11-01,10.18,0.4367,0.745,9.9,3.88,314.94,13.51,23.05,14.75,1909,0.5861744966442953,0.04289783889980354,0.0731827111984283,13.664429530201343,15.930162817740257,20.049477647378144
1909-12-01,10.3,0.44,0.76,9.99,3.9,315.62,13.48,23.29,14.75,1909,0.5789473684210527,0.04271844660194175,0.07378640776699029,13.55263157894737,16.17489216089721,20.174089722200122
1910-01-01,10.08,0.4425,0.7575,9.9,3.91,311.85,13.69,23.43,14.55,1910,0.5841584158415842,0.04389880952380952,0.07514880952380952,13.306930693069308,15.886989549619102,19.995140382651922
1910-02-01,9.72,0.445,0.755,9.9,3.92,300.71,13.77,23.36,14.0,1910,0.5894039735099338,0.045781893004115226,0.07767489711934156,12.874172185430464,15.37771539304959,19.354175131050294
1910-03-01,9.96,0.4475,0.7525,10.09,3.92,302.32,13.58,22.84,14.05,1910,0.5946843853820598,0.044929718875502005,0.07555220883534135,13.235880398671098,15.816080479485546,19.531056766540132
1910-04-01,9.72,0.45,0.75,10.18,3.93,292.28,13.53,22.55,13.56,1910,0.6,0.046296296296296294,0.07716049382716049,12.96,15.494187777290527,18.964398792243614
1910-05-01,9.56,0.4525,0.7475,9.99,3.93,292.94,13.87,22.91,13.57,1910,0.6053511705685618,0.0473326359832636,0.07819037656903766,12.789297658862877,15.298916377833933,19.081531338119202
1910-06-01,9.1,0.455,0.745,9.9,3.94,281.53,14.08,23.05,13.02,1910,0.610738255033557,0.05,0.08186813186813187,12.21476510067114,14.623120886684408,18.404453156372497
1910-07-01,8.64,0.4575,0.7425,9.9,3.95,267.3,14.15,22.97,12.34,1910,0.6161616161616161,0.05295138888888889,0.0859375,11.636363636363637,13.944859830905502,17.55080338313965
1910-08-01,8.85,0.46,0.74,9.8,3.95,276.45,14.37,23.12,12.75,1910,0.6216216216216216,0.05197740112994351,0.08361581920903954,11.95945945945946,14.345330704232284,18.239063323952475
1910-09-01,8.91,0.4625,0.7375,9.7,3.96,281.06,14.59,23.26,12.94,1910,0.6271186440677966,0.05190796857463524,0.08277216610549944,12.081355932203389,14.504723267612645,18.631840403551916
1910-10-01,9.32,0.465,0.735,9.42,3.96,302.9,15.11,23.89,13.92,1910,0.6326530612244898,0.049892703862660946,0.078862660944206,12.680272108843537,15.234911005995786,20.15148525846152
1910-11-01,9.31,0.4675,0.7325,9.23,3.97,308.81,15.51,24.3,14.16,1910,0.6382252559726962,0.05021482277121375,0.07867883995703545,12.709897610921502,15.281907110225655,20.629746759849585
1910-12-01,9.05,0.47,0.73,9.23,3.97,300.19,15.59,24.21,13.74,1910,0.6438356164383562,0.05193370165745856,0.08066298342541435,12.397260273972604,14.919078085790698,20.13994723173912
1911-01-01,9.27,0.47,0.7183,9.23,3.98,307.48,15.59,23.83,14.05,1911,0.6543227063900876,0.05070118662351672,0.07748651564185546,12.905471251566196,15.346318719739216,20.71669894343994
1911-02-01,9.43,0.47,0.7067,8.94,3.98,322.77,16.09,24.19,14.72,1911,0.6650629687278902,0.04984093319194061,0.07494167550371156,13.343710202348946,15.676035563861623,21.84825538318969
1911-03-01,9.32,0.47,0.695,9.04,3.98,315.65,15.92,23.54,14.37,1911,0.6762589928057554,0.05042918454935622,0.07457081545064377,13.410071942446045,15.558285208353649,21.44427363894762
1911-04-01,9.28,0.47,0.6833,8.75,3.99,324.54,16.44,23.9,14.75,1911,0.6878384311429825,0.050646551724137935,0.07363146551724138,13.581150300014633,15.556894088431584,22.153017181926575
1911-05-01,9.48,0.47,0.6717,8.75,3.99,331.54,16.44,23.49,15.05,1911,0.6997171356260236,0.049578059071729956,0.07085443037974683,14.1134435015632,15.957830565028194,22.72395072460015
1911-06-01,9.67,0.47,0.66,8.75,3.99,338.18,16.44,23.08,15.33,1911,0.712121212121212,0.048603929679420885,0.06825232678386764,14.65151515151515,16.343590358047074,23.273272669859036
1911-07-01,9.63,0.47,0.6483,8.85,4.0,333.16,16.26,22.43,15.08,1911,0.7249730063242326,0.04880581516095534,0.0673208722741433,14.854234150856087,16.342181913514324,23.00831487484616
1911-08-01,9.17,0.47,0.6367,9.13,4.0,307.33,15.75,21.34,13.9,1911,0.7381812470551279,0.05125408942202835,0.06943293347873501,14.402387309564944,15.628024604209655,21.32805986510978
1911-09-01,8.67,0.47,0.625,9.23,4.0,287.58,15.59,20.73,13.0,1911,0.752,0.05420991926182237,0.07208765859284891,13.872,14.842646777407772,20.03676910579641
1911-10-01,8.72,0.47,0.6133,9.23,4.0,289.24,15.59,20.34,13.07,1911,0.7663459970650579,0.053899082568807336,0.07033256880733944,14.218164030653842,14.995296066641016,20.24283737706902
1911-11-01,9.07,0.47,0.6017,9.13,4.0,303.98,15.75,20.17,13.73,1911,0.7811201595479474,0.05181918412348401,0.06633958103638368,15.073957121489114,15.664524207229828,21.377872028705767
1911-12-01,9.11,0.47,0.59,9.04,4.01,308.54,15.92,19.98,13.93,1911,0.7966101694915254,0.05159165751920966,0.06476399560922064,15.440677966101696,15.801250576183044,21.77915732071247
1912-01-01,9.12,0.4708,0.5992,9.13,4.01,305.66,15.78,20.08,13.79,1912,0.7857142857142858,0.05162280701754386,0.06570175438596491,15.220293724966622,15.886529919761056,21.680850251941155
1912-02-01,9.04,0.4717,0.6083,9.23,4.05,299.86,15.65,20.18,13.53,1912,0.7754397501232945,0.05217920353982301,0.06728982300884956,14.861088278809797,15.815516666501304,21.35009075456189
1912-03-01,9.3,0.4725,0.6175,9.42,4.08,302.25,15.36,20.07,13.64,1912,0.7651821862348177,0.05080645161290322,0.06639784946236559,15.06072874493927,16.339157809671224,21.612091964809288
1912-04-01,9.59,0.4733,0.6267,9.7,4.12,302.51,14.93,19.77,13.65,1912,0.755225785862454,0.04935349322210636,0.06534932221063608,15.30237753310994,16.91783631543041,21.73157118456319
1912-05-01,9.58,0.4742,0.6358,9.7,4.16,302.19,14.96,20.06,13.65,1912,0.7458320226486316,0.049498956158663884,0.06636743215031315,15.067631330607108,16.969774719759936,21.7982879389906
1912-06-01,9.58,0.475,0.645,9.61,4.19,305.18,15.13,20.55,13.79,1912,0.7364341085271318,0.049582463465553235,0.06732776617954071,14.852713178294573,17.03977356433292,22.093192363328637
1912-07-01,9.59,0.4758,0.6542,9.61,4.23,305.5,15.16,20.84,13.8,1912,0.7273005197187404,0.049614181438998955,0.06821689259645464,14.659125649648425,17.127966546855344,22.20754039269694
1912-08-01,9.81,0.4767,0.6633,9.7,4.27,309.44,15.04,20.92,13.98,1912,0.7186793306196292,0.048593272171253823,0.06761467889908257,14.789687924016283,17.59170758062917,22.597183139653556
1912-09-01,9.86,0.4775,0.6725,9.8,4.3,308.0,14.92,21.01,13.93,1912,0.7100371747211895,0.048427991886409734,0.06820486815415822,14.661710037174721,17.752606251645677,22.571170805663787
1912-10-01,9.84,0.4783,0.6817,9.8,4.34,307.38,14.94,21.29,13.91,1912,0.7016282822355875,0.04860772357723577,0.06927845528455284,14.43450198034326,17.78824049762916,22.616477204128504
1912-11-01,9.73,0.4792,0.6908,9.8,4.38,303.94,14.97,21.58,13.75,1912,0.6936884771279677,0.049249743062692704,0.07099691675231243,14.0851187029531,17.66144203872965,22.455262020670553
1912-12-01,9.38,0.48,0.7,9.7,4.41,295.88,15.14,22.08,13.39,1912,0.6857142857142857,0.05117270788912579,0.07462686567164178,13.400000000000002,17.09862349181542,21.963798835878368
1913-01-01,9.3,0.48,0.6942,9.8,4.45,290.51,14.99,21.69,13.15,1913,0.6914433880726015,0.051612903225806445,0.07464516129032257,13.396715643906655,17.025708253044353,21.64697192172782
1913-02-01,8.97,0.48,0.6883,9.8,4.43,280.2,14.99,21.5,12.68,1913,0.6973703327037628,0.05351170568561872,0.07673355629877368,13.03210809240157,16.494799070960173,20.97195881879222
1913-03-01,8.8,0.48,0.6825,9.8,4.4,274.89,14.99,21.32,12.44,1913,0.7032967032967032,0.054545454545454536,0.07755681818181817,12.893772893772894,16.25574401196075,20.66801738663581
