Date,YearKey,SP500,Dividend,Earnings,CPI,Rate10Y,CAPE,RealPrice,RealDiv,RealEarn,Payout,DivYield,PE,TRIndex,RealTRIndex
1955-08-01,1955,42.430000,1.603330,3.366670,26.800000,2.970000,18.220000,484.660000,18.310000,38.460000,0.476236,0.037788,12.602958,871.188696,405.037729
1955-09-01,1955,44.340000,1.620000,3.440000,26.900000,2.970000,18.840000,504.600000,18.440000,39.150000,0.470930,0.036536,12.889535,913.148881,422.967846
1955-10-01,1955,42.110000,1.626670,3.500000,26.900000,2.880000,17.770000,479.220000,18.510000,39.830000,0.464763,0.038629,12.031429,870.003935,402.983235
1955-11-01,1955,44.950000,1.633330,3.560000,26.900000,2.890000,18.840000,511.540000,18.590000,40.510000,0.458801,0.036337,12.626404,931.479719,431.458636
1955-12-01,1955,45.370000,1.640000,3.620000,26.800000,2.960000,18.940000,518.250000,18.730000,41.350000,0.453039,0.036147,12.533149,943.003767,438.426378
1956-01-01,1956,44.150000,1.670000,3.643330,26.800000,2.900000,18.290000,504.310000,19.080000,41.620000,0.458372,0.037826,12.118035,920.486963,427.957745
1956-02-01,1956,44.430000,1.700000,3.666670,26.800000,2.840000,18.270000,507.510000,19.420000,41.880000,0.463636,0.038262,12.117262,929.226203,432.020839
1956-03-01,1956,47.490000,1.730000,3.690000,26.800000,2.960000,19.370000,542.460000,19.760000,42.150000,0.468835,0.036429,12.869919,996.187098,463.152658
1956-04-01,1956,48.050000,1.753330,3.660000,26.900000,3.180000,19.370000,546.820000,19.950000,41.650000,0.479052,0.036490,13.128415,1010.958245,468.272852
1956-05-01,1956,46.540000,1.776670,3.630000,27.000000,3.070000,18.540000,527.670000,20.140000,41.160000,0.489441,0.038175,12.820937,982.262407,453.295911
1956-06-01,1956,46.270000,1.800000,3.600000,27.200000,3.000000,18.160000,520.750000,20.260000,40.520000,0.500000,0.038902,12.852778,979.688682,448.783859
1956-07-01,1956,48.780000,1.813330,3.553330,27.400000,3.110000,18.860000,545.000000,20.260000,39.700000,0.510318,0.037174,13.727968,1036.009665,471.119724
1956-08-01,1956,48.490000,1.826670,3.506670,27.300000,3.330000,18.670000,543.740000,20.480000,39.320000,0.520913,0.037671,13.827934,1033.059880,471.499125
1956-09-01,1956,46.840000,1.840000,3.460000,27.400000,3.380000,17.840000,523.320000,20.560000,38.660000,0.531792,0.039283,13.537572,1001.150335,455.267634
1956-10-01,1956,46.240000,1.806670,3.443330,27.500000,3.340000,17.420000,514.740000,20.110000,38.330000,0.524687,0.039072,13.428861,991.603356,449.286466
1956-11-01,1956,45.760000,1.773330,3.426670,27.500000,3.490000,17.120000,509.400000,19.740000,38.150000,0.517508,0.038753,13.354073,984.538522,446.085454
1956-12-01,1956,46.440000,1.740000,3.410000,27.600000,3.590000,17.200000,515.090000,19.300000,37.820000,0.510264,0.037468,13.618768,1002.348374,452.509447
1957-01-01,1957,45.430000,1.736670,3.406670,27.600000,3.460000,16.720000,503.890000,19.260000,37.790000,0.509785,0.038227,13.335603,983.678448,444.080923
1957-02-01,1957,43.470000,1.733330,3.403330,27.700000,3.340000,15.840000,480.410000,19.160000,37.610000,0.509304,0.039874,12.772784,944.372938,424.797357
1957-03-01,1957,44.030000,1.730000,3.400000,27.800000,3.410000,15.900000,484.850000,19.050000,37.440000,0.508824,0.039291,12.950000,959.676779,430.128513
1957-04-01,1957,45.050000,1.730000,3.406670,27.900000,3.480000,16.120000,494.300000,18.980000,37.380000,0.507827,0.038402,13.224058,985.050927,439.918801
1957-05-01,1957,46.780000,1.730000,3.413330,28.000000,3.600000,16.600000,511.450000,18.910000,37.320000,0.506836,0.036982,13.705092,1026.030941,456.583769
1957-06-01,1957,47.550000,1.730000,3.420000,28.100000,3.800000,16.730000,518.020000,18.850000,37.260000,0.505848,0.036383,13.903509,1046.081460,463.849644
1957-07-01,1957,48.510000,1.740000,3.436670,28.300000,3.930000,16.870000,524.740000,18.820000,37.180000,0.506304,0.035869,14.115408,1070.372696,471.266565
1957-08-01,1957,45.840000,1.750000,3.453330,28.300000,3.930000,15.870000,495.860000,18.930000,37.360000,0.506757,0.038176,13.274144,1014.658594,446.736611
1957-09-01,1957,43.980000,1.760000,3.470000,28.300000,3.920000,15.160000,475.740000,19.040000,37.540000,0.507205,0.040018,12.674352,976.715882,430.031092
1957-10-01,1957,41.240000,1.770000,3.436670,28.300000,3.970000,14.150000,446.100000,19.150000,37.180000,0.515033,0.042919,11.999988,919.122661,404.673794
1957-11-01,1957,40.350000,1.780000,3.403330,28.400000,3.720000,13.740000,434.940000,19.190000,36.680000,0.523017,0.044114,11.856035,902.574442,395.988646
1957-12-01,1957,40.330000,1.790000,3.370000,28.400000,3.210000,13.670000,434.720000,19.290000,36.330000,0.531157,0.044384,11.967359,905.445083,397.248089
1958-01-01,1958,41.120000,1.783330,3.293330,28.600000,3.090000,13.790000,440.140000,19.090000,35.250000,0.541498,0.043369,12.485843,926.530227,403.656176
1958-02-01,1958,41.260000,1.776670,3.216670,28.600000,3.050000,13.780000,441.640000,19.020000,34.430000,0.552332,0.043060,12.826930,933.033307,406.489336
1958-03-01,1958,42.110000,1.770000,3.140000,28.800000,2.980000,13.930000,447.610000,18.810000,33.380000,0.563694,0.042033,13.410828,955.602850,413.430955
1958-04-01,1958,42.340000,1.756670,3.070000,28.900000,2.880000,13.910000,448.490000,18.610000,32.520000,0.572205,0.041490,13.791531,964.169463,415.693824
1958-05-01,1958,43.700000,1.743330,3.000000,28.900000,2.920000,14.320000,462.900000,18.470000,31.780000,0.581110,0.039893,14.566667,998.473063,430.483542
1958-06-01,1958,44.750000,1.730000,2.930000,28.900000,2.970000,14.640000,474.020000,18.330000,31.040000,0.590444,0.038659,15.273038,1025.783186,442.258080
1958-07-01,1958,45.980000,1.730000,2.913330,29.000000,3.200000,14.960000,485.370000,18.260000,30.750000,0.593822,0.037625,15.782627,1057.282562,454.266921
1958-08-01,1958,47.700000,1.730000,2.896670,28.900000,3.540000,15.540000,505.270000,18.330000,30.680000,0.597238,0.036268,16.467185,1100.147958,474.319846
1958-09-01,1958,48.960000,1.730000,2.880000,28.900000,3.760000,15.930000,518.620000,18.330000,30.510000,0.600694,0.035335,17.000000,1132.533515,488.282616
1958-10-01,1958,50.950000,1.736670,2.883330,28.900000,3.800000,16.560000,539.700000,18.400000,30.540000,0.602314,0.034086,17.670541,1181.900658,509.566858
1958-11-01,1958,52.500000,1.743330,2.886670,29.000000,3.740000,16.990000,554.200000,18.400000,30.470000,0.603924,0.033206,18.187046,1221.213585,524.700733
1958-12-01,1958,53.490000,1.750000,2.890000,28.900000,3.860000,17.360000,566.600000,18.540000,30.610000,0.605536,0.032716,18.508651,1247.621514,537.901871
1959-01-01,1959,55.620000,1.756670,2.963330,29.000000,4.020000,17.980000,587.130000,18.540000,31.280000,0.592803,0.031583,18.769425,1300.703934,558.854173
1959-02-01,1959,54.770000,1.763330,3.036670,28.900000,3.960000,17.760000,580.160000,18.680000,32.170000,0.580679,0.032195,18.036204,1284.249612,553.693777
1959-03-01,1959,56.160000,1.770000,3.110000,28.900000,3.990000,18.200000,594.880000,18.750000,32.940000,0.569132,0.031517,18.057878,1320.287953,569.231415
1959-04-01,1959,57.100000,1.776670,3.206670,29.000000,4.120000,18.430000,602.750000,18.750000,33.850000,0.554055,0.031115,17.806634,1345.854427,578.253316
1959-05-01,1959,57.960000,1.783330,3.303330,29.000000,4.310000,18.690000,611.830000,18.830000,34.870000,0.539858,0.030768,17.545931,1369.614434,588.461926
1959-06-01,1959,57.460000,1.790000,3.400000,29.100000,4.340000,18.450000,604.470000,18.830000,35.770000,0.526471,0.031152,16.900000,1361.310989,582.884362
1959-07-01,1959,59.740000,1.796670,3.410000,29.200000,4.400000,19.090000,626.300000,18.840000,35.750000,0.526883,0.030075,17.519062,1418.861481,605.445687
1959-08-01,1959,59.400000,1.803330,3.420000,29.200000,4.430000,18.960000,622.740000,18.910000,35.850000,0.527289,0.030359,17.368421,1414.342274,603.517286
1959-09-01,1959,57.050000,1.810000,3.430000,29.300000,4.680000,18.120000,596.060000,18.910000,35.840000,0.527697,0.031727,16.632653,1361.965834,579.184106
1959-10-01,1959,57.000000,1.816670,3.416670,29.400000,4.530000,18.020000,593.510000,18.920000,35.580000,0.531708,0.031871,16.682911,1364.373048,578.234292
1959-11-01,1959,57.230000,1.823330,3.403330,29.400000,4.530000,18.070000,595.910000,18.990000,35.440000,0.535749,0.031860,16.815883,1373.502120,582.103280
1959-12-01,1959,59.060000,1.830000,3.390000,29.400000,4.690000,18.620000,614.960000,19.050000,35.300000,0.539823,0.030985,17.421829,1421.068161,602.262221
1960-01-01,1960,58.030000,1.866670,3.390000,29.300000,4.720000,18.340000,606.300000,19.500000,35.420000,0.550640,0.032167,17.117994,1399.954255,595.338908
1960-02-01,1960,55.780000,1.903330,3.390000,29.400000,4.490000,17.550000,580.810000,19.820000,35.300000,0.561454,0.034122,16.454277,1349.426493,571.899799
1960-03-01,1960,55.020000,1.940000,3.390000,29.400000,4.250000,17.290000,572.900000,20.200000,35.300000,0.572271,0.035260,16.230088,1334.877721,565.733891
1960-04-01,1960,55.730000,1.943330,3.346670,29.500000,4.280000,17.430000,578.320000,20.170000,34.730000,0.580676,0.034870,16.652374,1356.025820,572.748533
1960-05-01,1960,55.220000,1.946670,3.303330,29.500000,4.350000,17.260000,573.030000,20.200000,34.280000,0.589305,0.035253,16.716465,1347.556904,569.171492
1960-06-01,1960,57.260000,1.950000,3.260000,29.600000,4.150000,17.820000,592.190000,20.170000,33.720000,0.598160,0.034055,17.564417,1401.298667,589.870993
1960-07-01,1960,55.840000,1.950000,3.263330,29.600000,3.900000,17.380000,577.510000,20.170000,33.750000,0.597549,0.034921,17.111356,1370.524425,576.916701
1960-08-01,1960,56.510000,1.950000,3.266670,29.600000,3.800000,17.580000,584.430000,20.170000,33.780000,0.596938,0.034507,17.298962,1390.957118,585.517760
1960-09-01,1960,54.810000,1.950000,3.270000,29.600000,3.800000,17.050000,566.850000,20.170000,33.820000,0.596330,0.035577,16.761468,1353.112550,569.587242
1960-10-01,1960,53.730000,1.950000,3.270000,29.800000,3.890000,16.610000,551.950000,20.030000,33.590000,0.596330,0.036293,16.431193,1330.461925,556.293812
1960-11-01,1960,55.470000,1.950000,3.270000,29.800000,3.930000,17.150000,569.830000,20.030000,33.590000,0.596330,0.035154,16.963303,1377.571618,575.991354
1960-12-01,1960,56.800000,1.950000,3.270000,29.800000,3.840000,17.560000,583.490000,20.030000,33.590000,0.596330,0.034331,17.370031,1414.637160,591.489229
1961-01-01,1961,59.720000,1.946670,3.210000,29.800000,3.840000,18.470000,613.490000,20.000000,32.980000,0.606439,0.032597,18.604361,1491.408622,623.588974
1961-02-01,1961,62.170000,1.943330,3.150000,29.800000,3.780000,19.230000,638.660000,19.960000,32.360000,0.616930,0.031258,19.736508,1556.644576,650.865484
1961-03-01,1961,64.120000,1.940000,3.090000,29.800000,3.740000,19.840000,658.690000,19.930000,31.740000,0.627832,0.030256,20.750809,1609.524525,672.975691
1961-04-01,1961,65.830000,1.940000,3.070000,29.800000,3.780000,20.380000,676.250000,19.930000,31.540000,0.631922,0.029470,21.442997,1656.506643,692.619892
1961-05-01,1961,66.500000,1.940000,3.050000,29.800000,3.710000,20.600000,683.140000,19.930000,31.330000,0.636066,0.029173,21.803279,1677.434205,701.370141
1961-06-01,1961,65.620000,1.940000,3.030000,29.800000,3.880000,20.330000,674.100000,19.930000,31.130000,0.640264,0.029564,21.656766,1659.314552,693.793937
1961-07-01,1961,65.440000,1.946670,3.036670,30.000000,3.920000,20.150000,667.770000,19.860000,30.990000,0.641054,0.029747,21.549921,1658.850962,688.976100
1961-08-01,1961,67.790000,1.953330,3.043330,29.900000,4.040000,20.940000,694.060000,20.000000,31.160000,0.641840,0.028814,22.274942,1722.533766,717.818419
1961-09-01,1961,67.260000,1.960000,3.050000,30.000000,3.980000,20.710000,686.340000,20.000000,31.120000,0.642623,0.029141,22.052459,1713.202697,711.550187
1961-10-01,1961,68.000000,1.980000,3.096670,30.000000,3.920000,20.920000,693.890000,20.200000,31.600000,0.639397,0.029118,21.959072,1736.211813,721.106640
1961-11-01,1961,71.080000,2.000000,3.143330,30.000000,3.940000,21.860000,725.320000,20.410000,32.080000,0.636268,0.028137,22.612961,1819.064862,755.518273
1961-12-01,1961,71.740000,2.020000,3.190000,30.000000,4.060000,22.040000,732.050000,20.610000,32.550000,0.633229,0.028157,22.489028,1840.220747,764.305017
1962-01-01,1962,69.070000,2.026670,3.250000,30.000000,4.080000,21.200000,704.810000,20.680000,33.160000,0.623591,0.029342,21.252308,1776.049867,737.652711
1962-02-01,1962,70.220000,2.033330,3.310000,30.100000,4.040000,21.450000,714.160000,20.680000,33.660000,0.614299,0.028957,21.214502,1809.963475,749.240694
1962-03-01,1962,70.290000,2.040000,3.370000,30.100000,3.930000,21.440000,714.870000,20.750000,34.270000,0.605341,0.029023,20.857567,1816.135295,751.795541
1962-04-01,1962,68.050000,2.046670,3.403330,30.200000,3.840000,20.660000,689.800000,20.750000,34.500000,0.601373,0.030076,19.995122,1762.651157,727.239517
1962-05-01,1962,62.990000,2.053330,3.436670,30.200000,3.870000,19.090000,638.510000,20.810000,34.840000,0.597477,0.032598,18.328789,1636.003333,674.986806
1962-06-01,1962,55.630000,2.060000,3.470000,30.200000,3.910000,16.830000,563.900000,20.880000,35.170000,0.593660,0.037030,16.031700,1449.290416,597.952271
1962-07-01,1962,56.970000,2.066670,3.490000,30.300000,4.010000,17.140000,575.580000,20.880000,35.260000,0.592169,0.036276,16.323782,1488.672836,612.173714
1962-08-01,1962,58.520000,2.073330,3.510000,30.300000,3.980000,17.570000,591.240000,20.950000,35.460000,0.590692,0.035429,16.672365,1533.675923,630.679934
1962-09-01,1962,58.000000,2.080000,3.530000,30.400000,3.980000,17.320000,584.060000,20.950000,35.550000,0.589235,0.035862,16.430595,1524.576012,624.875563
1962-10-01,1962,56.170000,2.096670,3.576670,30.400000,3.930000,16.740000,565.630000,21.110000,36.020000,0.586207,0.037327,15.704552,1481.029214,607.027106
1962-11-01,1962,60.040000,2.113330,3.623330,30.400000,3.920000,17.850000,604.600000,21.280000,36.490000,0.583256,0.035199,16.570392,1587.676040,650.738272
1962-12-01,1962,62.640000,2.130000,3.670000,30.400000,3.860000,18.590000,630.780000,21.450000,36.960000,0.580381,0.034004,17.068120,1661.086510,680.826905
1963-01-01,1963,65.060000,2.136670,3.683330,30.400000,3.830000,19.260000,655.150000,21.520000,37.090000,0.580092,0.032842,17.663364,1729.966974,709.058832
1963-02-01,1963,65.920000,2.143330,3.696670,30.400000,3.920000,19.470000,663.810000,21.580000,37.230000,0.579800,0.032514,17.832265,1757.569222,720.372122
1963-03-01,1963,65.670000,2.150000,3.710000,30.500000,3.930000,19.290000,659.130000,21.580000,37.240000,0.579515,0.032739,17.700809,1755.665833,717.232665
1963-04-01,1963,68.760000,2.166670,3.753330,30.500000,3.970000,20.150000,690.140000,21.750000,37.670000,0.577266,0.031511,18.319732,1843.065928,752.937753
1963-05-01,1963,70.140000,2.183330,3.796670,30.500000,3.930000,20.510000,703.990000,21.910000,38.110000,0.575064,0.031128,18.474084,1884.895586,770.026197
1963-06-01,1963,70.110000,2.200000,3.840000,30.600000,3.990000,20.380000,701.390000,22.010000,38.420000,0.572917,0.031379,18.257812,1888.978832,769.172427
1963-07-01,1963,69.070000,2.203330,3.880000,30.700000,4.020000,19.970000,688.740000,21.970000,38.690000,0.567869,0.031900,17.801546,1865.897600,757.299156
1963-08-01,1963,70.980000,2.206670,3.920000,30.700000,4.000000,20.470000,707.780000,22.000000,39.090000,0.562926,0.031089,18.107143,1922.455634,780.253981
1963-09-01,1963,72.850000,2.210000,3.960000,30.700000,4.080000,20.960000,726.430000,22.040000,39.490000,0.558081,0.030336,18.396465,1978.084132,802.831540
1963-10-01,1963,73.030000,2.233330,3.980000,30.800000,4.110000,20.890000,725.860000,22.200000,39.560000,0.561138,0.030581,18.349246,1987.972290,804.225154
1963-11-01,1963,72.620000,2.256670,4.000000,30.800000,4.120000,20.720000,721.790000,22.430000,39.760000,0.564168,0.031075,18.155000,1981.877734,801.759629
1963-12-01,1963,74.170000,2.280000,4.020000,30.900000,4.130000,21.040000,734.810000,22.590000,39.830000,0.567164,0.030740,18.450249,2029.311143,818.291807
1964-01-01,1964,76.450000,2.296670,4.073330,30.900000,4.170000,21.630000,757.390000,22.750000,40.350000,0.563831,0.030041,18.768428,2096.891007,845.542458
1964-02-01,1964,77.390000,2.313330,4.126670,30.900000,4.150000,21.830000,766.710000,22.920000,40.880000,0.560580,0.029892,18.753620,2127.923051,858.055703
1964-03-01,1964,78.800000,2.330000,4.180000,30.900000,4.220000,22.170000,780.670000,23.080000,41.410000,0.557416,0.029569,18.851675,2171.993179,875.826376
1964-04-01,1964,79.940000,2.346670,4.230000,30.900000,4.230000,22.420000,791.970000,23.250000,41.910000,0.554768,0.029355,18.898345,2208.767302,890.655035
1964-05-01,1964,80.720000,2.363330,4.280000,30.900000,4.200000,22.570000,799.700000,23.410000,42.400000,0.552180,0.029278,18.859813,2235.722216,901.524233
1964-06-01,1964,80.240000,2.380000,4.330000,31.000000,4.170000,22.300000,792.380000,23.500000,42.760000,0.549654,0.029661,18.531178,2227.882347,895.464969
1964-07-01,1964,83.220000,2.400000,4.376670,31.100000,4.190000,22.980000,819.160000,23.620000,43.080000,0.548362,0.028839,19.014456,2316.129515,927.941278
1964-08-01,1964,82.000000,2.420000,4.423330,31.000000,4.190000,22.650000,809.760000,23.900000,43.680000,0.547099,0.029512,18.538070,2287.741482,919.524479
1964-09-01,1964,83.410000,2.440000,4.470000,31.100000,4.200000,22.890000,821.030000,24.020000,44.000000,0.545861,0.029253,18.659955,2332.705832,934.582465
1964-10-01,1964,84.850000,2.460000,4.496670,31.100000,4.190000,23.210000,835.210000,24.210000,44.260000,0.547071,0.028992,18.869519,2378.664509,952.995491
1964-11-01,1964,85.440000,2.480000,4.523330,31.200000,4.150000,23.230000,838.320000,24.330000,44.380000,0.548269,0.029026,18.888739,2400.951347,958.841468
1964-12-01,1964,83.960000,2.500000,4.550000,31.200000,4.180000,22.750000,823.800000,24.530000,44.640000,0.549451,0.029776,18.452747,2365.169379,944.551617
1965-01-01,1965,86.120000,2.516670,4.593330,31.200000,4.190000,23.270000,844.990000,24.690000,45.070000,0.547897,0.029223,18.748925,2431.885785,971.195413
1965-02-01,1965,86.750000,2.533330,4.636670,31.200000,4.210000,23.370000,851.170000,24.860000,45.490000,0.546368,0.029203,18.709548,2455.598154,980.665160
1965-03-01,1965,86.830000,2.550000,4.680000,31.300000,4.210000,23.250000,849.230000,24.940000,45.770000,0.544872,0.029368,18.553419,2463.838514,980.812393
1965-04-01,1965,87.970000,2.570000,4.733330,31.400000,4.200000,23.420000,857.640000,25.060000,46.150000,0.542958,0.029215,18.585224,2502.216282,992.917671
1965-05-01,1965,89.280000,2.590000,4.786670,31.400000,4.210000,23.710000,870.420000,25.250000,46.670000,0.541086,0.029010,18.651798,2545.569637,1010.120945
1965-06-01,1965,85.040000,2.610000,4.840000,31.600000,4.210000,22.390000,823.830000,25.280000,46.890000,0.539256,0.030691,17.570248,2430.831774,958.486199
1965-07-01,1965,84.910000,2.626670,4.886670,31.600000,4.200000,22.300000,822.570000,25.450000,47.340000,0.537517,0.030935,17.375841,2433.332923,959.472412
1965-08-01,1965,86.490000,2.643330,4.933330,31.600000,4.250000,22.670000,837.880000,25.610000,47.790000,0.535810,0.030562,17.531769,2484.885111,979.799635
1965-09-01,1965,89.380000,2.660000,4.980000,31.600000,4.290000,23.370000,865.880000,25.770000,48.240000,0.534137,0.029761,17.947791,2574.244369,1015.034330
1965-10-01,1965,91.390000,2.680000,5.050000,31.700000,4.350000,23.780000,882.550000,25.880000,48.770000,0.530693,0.029325,18.097030,2638.518875,1037.096063
1965-11-01,1965,92.150000,2.700000,5.120000,31.700000,4.450000,23.930000,889.890000,26.070000,49.440000,0.527344,0.029300,17.998047,2666.908672,1048.254954
1965-12-01,1965,91.730000,2.720000,5.190000,31.800000,4.620000,23.690000,883.050000,26.180000,49.960000,0.524085,0.029652,17.674374,2661.265187,1042.747303
1966-01-01,1966,93.320000,2.740000,5.240000,31.800000,4.610000,24.060000,898.360000,26.380000,50.440000,0.522901,0.029361,17.809160,2713.970210,1063.398390
1966-02-01,1966,92.690000,2.760000,5.290000,32.000000,4.830000,23.700000,886.720000,26.400000,50.610000,0.521739,0.029777,17.521739,2702.288776,1052.203692
1966-03-01,1966,88.880000,2.780000,5.340000,32.100000,4.870000,22.610000,847.620000,26.510000,50.930000,0.520599,0.031278,16.644195,2597.917282,1008.412752
1966-04-01,1966,91.600000,2.796670,5.380000,32.300000,4.750000,23.110000,868.150000,26.510000,50.990000,0.519827,0.030531,17.026022,2684.193000,1035.450303
1966-05-01,1966,86.780000,2.813330,5.420000,32.300000,4.780000,21.850000,822.470000,26.660000,51.370000,0.519065,0.032419,16.011070,2549.779862,983.599291
1966-06-01,1966,86.060000,2.830000,5.460000,32.400000,4.810000,21.560000,813.130000,26.740000,51.590000,0.518315,0.032884,15.761905,2535.513205,975.076992
1966-07-01,1966,85.840000,2.850000,5.476670,32.500000,5.020000,21.380000,808.550000,26.850000,51.590000,0.520389,0.033201,15.673758,2535.979690,972.255598
1966-08-01,1966,80.650000,2.870000,5.493330,32.700000,5.220000,19.910000,755.020000,26.870000,51.430000,0.522452,0.035586,14.681441,2389.667488,910.558315
1966-09-01,1966,77.810000,2.890000,5.510000,32.700000,5.180000,19.160000,728.430000,27.060000,51.580000,0.524501,0.037142,14.121597,2312.604538,881.194268
1966-10-01,1966,77.130000,2.883330,5.523330,32.900000,5.010000,18.830000,717.680000,26.830000,51.390000,0.522027,0.037383,13.964402,2299.551990,870.894158
1966-11-01,1966,80.990000,2.876670,5.536670,32.900000,5.160000,19.710000,753.590000,26.770000,51.520000,0.519567,0.035519,14.627926,2421.797566,917.191418
1966-12-01,1966,81.330000,2.870000,5.550000,32.900000,4.840000,19.740000,756.760000,26.700000,51.640000,0.517117,0.035288,14.654054,2439.132675,923.756630
1967-01-01,1967,84.450000,2.880000,5.516670,32.900000,4.580000,20.430000,785.790000,26.800000,51.330000,0.522054,0.034103,15.308148,2539.875983,961.910479
1967-02-01,1967,87.360000,2.890000,5.483330,32.900000,4.630000,21.070000,812.870000,26.890000,51.020000,0.527052,0.033082,15.931925,2634.613808,997.789910
1967-03-01,1967,89.420000,2.900000,5.450000,33.000000,4.540000,21.440000,829.510000,26.900000,50.560000,0.532110,0.032431,16.407339,2704.002627,1020.965841
1967-04-01,1967,90.960000,2.900000,5.410000,33.100000,4.590000,21.690000,841.250000,26.820000,50.030000,0.536044,0.031882,16.813309,2757.879068,1038.162332
1967-05-01,1967,92.590000,2.900000,5.370000,33.200000,4.850000,21.950000,853.750000,26.740000,49.520000,0.540037,0.031321,17.242086,2814.627423,1056.333063
1967-06-01,1967,91.430000,2.900000,5.330000,33.300000,5.020000,21.550000,840.520000,26.660000,49.000000,0.544090,0.031718,17.153846,2786.711166,1042.715349
1967-07-01,1967,93.010000,2.906670,5.320000,33.400000,5.160000,21.800000,852.480000,26.640000,48.760000,0.546367,0.031251,17.483083,2842.234067,1060.306481
1967-08-01,1967,94.490000,2.913330,5.310000,33.500000,5.280000,22.030000,863.460000,26.620000,48.520000,0.548650,0.030832,17.794727,2894.862381,1076.715978
1967-09-01,1967,95.810000,2.920000,5.300000,33.600000,5.300000,22.220000,872.920000,26.600000,48.290000,0.550943,0.030477,18.077358,2942.740736,1091.266356
1967-10-01,1967,95.660000,2.920000,5.310000,33.700000,5.480000,22.070000,868.970000,26.520000,48.240000,0.549906,0.030525,18.015066,2945.607408,1089.088080
1967-11-01,1967,92.660000,2.920000,5.320000,33.800000,5.750000,21.260000,839.220000,26.450000,48.180000,0.548872,0.031513,17.417293,2860.722840,1054.574159
1967-12-01,1967,95.300000,2.920000,5.330000,33.900000,5.700000,21.750000,860.590000,26.370000,48.130000,0.547842,0.030640,17.879925,2949.740944,1084.182070
1968-01-01,1968,95.040000,2.930000,5.366670,34.100000,5.530000,21.510000,853.210000,26.300000,48.180000,0.545962,0.030829,17.709306,2949.225075,1077.634734
1968-02-01,1968,90.750000,2.940000,5.403330,34.200000,5.560000,20.420000,812.310000,26.320000,48.370000,0.544109,0.032397,16.795199,2823.677168,1028.743202
1968-03-01,1968,89.090000,2.950000,5.440000,34.300000,5.740000,19.930000,795.130000,26.330000,48.550000,0.542279,0.033113,16.376838,2779.649584,1009.750257
1968-04-01,1968,95.670000,2.963330,5.483330,34.400000,5.640000,21.280000,851.370000,26.370000,48.800000,0.540425,0.030974,17.447427,2992.618770,1083.954357
1968-05-01,1968,97.870000,2.976670,5.526670,34.500000,5.870000,21.630000,868.430000,26.410000,49.040000,0.538601,0.030415,17.708674,3069.160748,1108.456317
1968-06-01,1968,100.500000,2.990000,5.570000,34.700000,5.720000,22.000000,886.620000,26.380000,49.140000,0.536804,0.029751,18.043088,3159.415331,1134.475937
1968-07-01,1968,100.300000,3.003330,5.600000,34.900000,5.500000,21.750000,879.790000,26.340000,49.120000,0.536309,0.029943,17.910714,3160.960982,1128.526471
1968-08-01,1968,98.110000,3.016670,5.630000,35.000000,5.420000,21.140000,858.120000,26.390000,49.240000,0.535821,0.030748,17.426288,3099.830502,1103.539659
1968-09-01,1968,101.300000,3.030000,5.660000,35.100000,5.460000,21.680000,883.500000,26.430000,49.360000,0.535336,0.029911,17.897527,3208.562773,1138.994078
1968-10-01,1968,103.800000,3.043330,5.693330,35.300000,5.580000,22.000000,900.170000,26.390000,49.370000,0.534543,0.029319,18.231861,3295.745093,1163.313990
1968-11-01,1968,105.400000,3.056670,5.726670,35.400000,5.700000,22.200000,911.460000,26.430000,49.520000,0.533760,0.029001,18.405112,3354.598935,1180.743015
1968-12-01,1968,106.500000,3.070000,5.760000,35.500000,6.030000,22.280000,918.380000,26.470000,49.670000,0.532986,0.028826,18.489583,3397.716114,1192.550501
1969-01-01,1969,102.000000,3.080000,5.780000,35.600000,6.040000,21.190000,877.110000,26.490000,49.700000,0.532872,0.030196,17.647059,3262.312607,1141.809413
1969-02-01,1969,101.500000,3.090000,5.800000,35.800000,6.190000,20.900000,867.930000,26.420000,49.600000,0.532759,0.030443,17.500000,3254.529966,1132.721882
1969-03-01,1969,99.300000,3.100000,5.820000,36.100000,6.300000,20.200000,842.060000,26.290000,49.350000,0.532646,0.031219,17.061856,3192.244996,1101.810877
1969-04-01,1969,101.300000,3.110000,5.826670,36.300000,6.170000,20.430000,854.290000,26.230000,49.140000,0.533753,0.030701,17.385574,3264.844727,1120.660201
1969-05-01,1969,104.600000,3.120000,5.833330,36.400000,6.320000,20.970000,879.700000,26.240000,49.060000,0.534857,0.029828,17.931439,3379.554762,1156.847592
1969-06-01,1969,99.140000,3.130000,5.840000,36.600000,6.570000,19.710000,829.220000,26.180000,48.850000,0.535959,0.031572,16.976027,3211.546303,1093.329698
1969-07-01,1969,94.710000,3.136670,5.856670,36.800000,6.720000,18.680000,787.860000,26.090000,48.720000,0.535572,0.033119,16.171306,3076.490102,1041.659420
1969-08-01,1969,94.180000,3.143330,5.873330,37.000000,6.690000,18.430000,779.220000,26.010000,48.590000,0.535187,0.033376,16.035196,3067.764745,1033.090506
1969-09-01,1969,94.510000,3.150000,5.890000,37.100000,7.160000,18.400000,779.840000,25.990000,48.600000,0.534805,0.033330,16.045840,3087.046391,1036.781618
1969-10-01,1969,95.520000,3.153330,5.853330,37.300000,7.100000,18.450000,783.950000,25.880000,48.040000,0.538724,0.033012,16.318916,3128.610951,1045.107036
